features,features,shapley_values
2599,MORC4|79710,0.0005135218105191173
2600,PCTP|58488,0.0005584143193691104
2601,FLJ37448|400612,0.00039970985597735913
2602,MRPL55|128308,0.000502054219499992
2603,HK2|3099,0.0006776001019332486
2604,VWA3B|200403,0.0005922979941177623
2605,COL10A1|1300,0.00045382015345892576
2606,LYVE1|10894,0.0007233742549848112
2607,PCDHB12|56124,0.0004901437934325503
2608,BBS5|129880,0.0005250799899132587
2609,TPM3|7170,0.0006274874461901761
2610,H19|283120,0.0006079998591238502
2611,TGFBR2|7048,0.00038610557797280517
2612,IL12RB2|3595,0.0005351491740249428
2613,KITLG|4254,0.0006244535192431008
2614,F5|2153,0.0005186220034289614
2615,LSM5|23658,0.0006881112768874268
2616,HGD|3081,0.000472424618578082
2617,SAMD4A|23034,0.0005720744552591512
2618,FLJ11236|56008,0.0004683980567965546
2619,KDELC1|79070,0.0004961688703495172
2620,ZNF425|155054,0.0005894902188666052
2621,SOST|50964,0.0006039646750930492
2622,TAS2R10|50839,0.0006430830525769876
2623,LOC728190|728190,0.00046587870439228596
2624,IGLL1|3543,0.0005474003981161625
2625,TRAF4|9618,0.0007303296966368817
2626,SLFN12|55106,0.0007086320590529681
2627,IL1RL1|9173,0.000513601481945183
2628,CARS|833,0.0005531488173786199
2629,TRPC5|7224,0.00047263406485861033
2630,SPAG6|9576,0.000531849369046802
2631,NIPBL|25836,0.000665970432948636
2632,LOC151438|151438,0.0004698901415456271
2633,FLJ45032|643853,0.0004640128268529912
2634,HEBP1|50865,0.0006156648159934094
2635,NDUFA3|4696,0.0006177105275862181
2636,DYNLL1|8655,0.0006073659008687541
2637,MMRN1|22915,0.0006788998233200139
2638,MST1|4485,0.00040384173978328785
2639,SNORD52|26797,0.0007076260131936691
2640,ZNF451|26036,0.0006427819181975177
2641,RBM32A|340529,0.00041255637572624706
2642,RGMB|285704,0.0009024072203178315
2643,DDI1|414301,0.000591571866558935
2644,ZNF19|7567,0.0005118903360691991
2645,HNRNPU|3192,0.0004388303746116972
2646,COQ7|10229,0.00046378079205043995
2647,SNHG8|100093630,0.0005046440350224323
2648,C8orf4|56892,0.0007712385197965112
2649,ZKSCAN1|7586,0.0008256416303073074
2650,SLC27A1|376497,0.0004516079004612193
2651,WDR52|55779,0.0006173590144955225
2652,LETM1|3954,0.0008028401870675543
2653,FHAD1|114827,0.000753909351675835
2654,SLC25A43|203427,0.00046069181780323935
2655,LOC729203|729203,0.0004226058485418167
2656,USP54|159195,0.00043820363537040133
2657,"TICAM2,TMED7|353376",0.0005086095327414279
2658,B4GALT4|8702,0.0005613471440555076
2659,ALKBH7|84266,0.00037505127631850545
2660,KLHL25|64410,0.0005869695404765034
2661,PGAP1|80055,0.0004063601813051738
2662,C20orf106|200232,0.0005246562056550065
2663,FAM98B|283742,0.0006201218343256305
2664,AFAP1L2|84632,0.0006205788640912601
2665,WDR16|146845,0.0007067088113799651
2666,TBX3|6926,0.000581590278837357
2667,P2RX5|5026,0.0005012407757201033
2668,AMOTL2|51421,0.0005746807036595559
2669,FIGF|2277,0.0005835411038807161
2670,CDAN1|146059,0.00044863166705609196
2671,BTD|686,0.0005788193971779272
2672,"OR2A9P,OR2A20P|441295",0.00034751921924219115
2673,IL23A|51561,0.0007360061217436308
2674,COIL|8161,0.0007120133745350647
2675,CTGF|1490,0.0007251120883266184
2676,DKFZP564O0523|84060,0.0005110737824374474
2677,IQCF2|389123,0.0005665575907013759
2678,SYS1|90196,0.0002918766170596642
2679,SCO1|6341,0.00039095806022093377
2680,FTHP1|2509,0.0004937085210224409
